user_id	sku_id
36213	89629
36278	102166
36311	8585
36420	119061
36525	90902
36547	84544
36561	3930
3665	150041
36686	33726
36706	146926
36783	22140
36825	112550
36875	34330
36933	8585
36986	19213
37028	162344
37079	2148
37123	143527
37154	142295
37210	2148
37245	45797
37292	44605
37333	4732
37377	51558
37420	54357
37462	71940
37586	168043
37604	112141
37614	84544
37638	1286
37654	77745
37789	4732
37793	111532
37836	62080
37841	162344
37895	112550
3795	71940
38006	87777
3811	33726
38128	45980
3818	71940
38197	41958
38279	134683
38299	127931
38332	134580
38433	117692
38440	71940
38469	77745
38484	154495
38506	45980
3852	71184
38523	54357
3854	54657
38561	41009
386	96941
3874	3930
38777	3930
38790	64160
3891	64160
38915	8832
38923	149462
38930	170864
38985	168581
39014	97007
39115	84544
39175	19433
39199	111532
39205	64160
3929	71940
39314	166813
39346	54357
39448	159184
39505	84544
39533	54357
3962	167139
39782	22140
39784	54357
39817	43405
39820	44605
3989	7196
39914	146926
39937	166813
39971	156650
40080	146926
40131	14098
4017	4732
40196	97007
40291	92933
40293	100487
40324	154495
40329	112373
40382	2072
40424	84544
40470	154495
40557	70491
40598	38108
40635	32744
40701	93074
40755	41618
40764	146353
40870	64160
41089	64160
41100	64160
41120	93070
41186	151190
41390	170699
41403	118053
41434	97007
41515	79080
41531	79080
41644	82259
41692	53150
41743	142295
41750	14739
41794	45980
41807	9159
41810	65537
41811	2148
41859	152061
41923	158793
41997	58622
42001	120498
42005	71184
4206	60755
42097	164643
4220	64160
4226	96941
42397	84544
42507	41618
42537	112141
42568	41618
42623	97007
42711	51558
42727	149462
42728	77745
42744	56608
42755	54357
43023	160362
43336	84205
43351	64160
43477	62080
43497	70491
43523	90902
43571	86051
43602	146926
43644	112141
43697	51916
43765	63585
43874	7196
43935	122369
44054	166640
44066	51916
44162	80497
44183	146926
44296	84544
44308	97007
44387	45980
44399	28443
44688	25566
44708	142295
44745	90646
44881	125372
44940	81515
44983	134818
45012	122369
45022	63585
45102	22140
45166	4732
45213	41009
45223	146579
45364	119954
45377	126918
45393	162344
45492	55792
45519	33726
45525	4732
45572	102166
45638	65174
45762	168043
45894	162344
45949	160485
45991	64160
46059	41958
46214	71184
46298	79454
46350	22140
46410	2148
46449	20819
46459	7196
4647	84544
46478	96941
46488	146926
46533	96941
46558	4732
46599	70491
46745	169886
46858	111532
46972	89629
46978	71940
46990	7196
47055	45173
471	2148
47106	54357
47132	8710
4718	37546
47261	105395
47320	150041
47321	162759
47495	128416
47565	159184
47755	54357
47857	54357
4800	77745
48158	17032
48250	29827
48288	56608
48336	71940
48364	151981
48480	50142
48611	141820
48681	54357
48702	54209
48738	71184
48767	54357
48786	112141
48856	170647
48871	151981
48953	32744
48965	81515
49029	112550
49269	60755
49295	7381
49361	70491
49382	139648
49391	96941
49556	64160
49587	54357
49637	83347
49701	4732
49768	33726
49963	7196
49993	8585
50006	43737
50007	1286
50039	136218
50044	93621
50075	87901
50086	81515
50181	131969
50264	2148
50424	37546
50458	60755
50480	84588
50520	139648
50525	70491
50559	97007
50685	27537
50689	54357
50737	79122
50764	143527
50776	84544
50834	122027
50881	2072
50890	41009
50969	14739
50987	45173
51004	54209
51023	71184
51030	2148
51044	37427
5107	150041
51136	111532
51152	84544
51154	159184
51160	146579
51220	41958
51394	54357
51450	82259
51517	22140
516	48000
51679	22140
51727	44605
51758	111532
51783	14739
51787	41009
51796	8585
51904	153807
51937	111532
52003	89847
52019	1286
52070	22140
52090	104937
52120	162344
52140	79080
52289	64160
52337	82259
52390	64160
52410	14359
5245	115836
52474	112141
5258	69357
52645	2072
52651	162344
52664	20440
52775	50142
52799	70491
52910	42440
52959	103114
52997	79122
53088	127836
53123	84205
53164	122369
53260	124413
53288	14739
53291	166897
53305	71940
53345	143289
53353	45173
53383	65537
53399	142295
53554	93070
53625	70491
53791	64160
53812	86227
54082	19213
5421	45173
54265	105352
54296	149462
54355	8585
54388	41618
54404	129336
54415	111532
54451	81199
54554	54357
54586	159184
54609	170626
54612	84544
54627	37546
5463	128416
54768	77745
54807	4732
54809	54357
54814	70491
54825	84544
54867	41009
54921	71184
5498	22140
54981	81515
54987	79673
55041	90646
55143	51916
55190	8585
55200	8585
55201	84544
55225	154495
55249	104129
55272	65823
55277	8585
55351	14739
55372	111017
55410	54357
5544	8585
55448	33726
55537	122369
55552	112550
55569	84544
55572	56737
55594	104937
55616	54357
55627	70491
55631	71940
55644	146926
55698	15821
55707	134452
55795	70888
55869	41618
55886	9159
55920	28443
56139	84544
56186	146353
56260	70491
56366	45173
56409	4732
56462	168043
56501	51916
56586	156650
56816	2148
56823	77745
56844	81838
56940	45980
56942	146926
57065	30972
57168	115757
5721	134683
57227	64160
57232	18254
57266	167139
57291	25566
57309	82481
57363	81515
57391	66638
574	37427
57400	143527
57416	98989
57589	165997
57643	51916
57707	121196
57763	134683
57775	54357
57822	51558
57842	97007
58001	84544
58030	160485
58059	44605
58069	29827
58126	170864
58434	54357
58483	52516
5860	146926
58699	19553
58735	143527
58779	22140
58814	149462
58820	8585
5890	84544
58920	135147
58956	56737
59018	54357
59060	20077
59082	171183
59096	128416
59121	54357
59241	45980
59564	84544
59566	68335
59603	82259
59636	146353
59673	64160
59677	168043
59686	44605
59737	79080
59780	9159
59814	9159
59902	122369
59934	14739
60038	104297
60075	60755
60181	56550
602	70593
60286	4732
60359	54357
604	112141
60652	134683
60870	70491
60996	44605
61018	134683
61021	19433
61034	168043
61077	33726
61097	22140
61200	4732
61253	83347
61256	51558
61304	91048
61481	22140
61491	112550
61504	142295
61590	65823
61652	22140
61727	54209
61763	143289
61814	22140
61858	82259
61906	84544
61917	37546
61947	60755
61984	97007
62055	71940
62058	70491
62090	8585
62129	8585
62227	79080
62250	145102
62291	54657
62356	84205
62368	155692
62369	84544
624	38108
62497	104129
62524	22140
62527	149014
62548	165029
62557	41618
62599	71940
62629	46894
62638	81515
62648	71940
62649	134452
62680	128416
62795	170626
62828	4732
62874	166897
62879	3930
62931	154495
62948	84544
63018	64160
63054	37546
63069	97007
63106	170626
63133	70491
6316	65537
63218	146353
63244	122027
63250	32744
63276	54357
63353	37057
63407	65823
6344	135147
63507	61963
63538	2148
63596	8710
63712	54209
63777	2148
63828	119903
63959	112141
64009	81163
64020	2148
64074	153662
64276	77745
64290	45135
64326	143360
64391	170699
64488	43405
64572	2148
64649	64160
64854	71940
64898	104937
64936	82259
65039	84544
65044	168434
65073	2148
65102	82259
6525	64160
65272	71184
65379	166640
65404	65174
65437	2148
65483	19433
65518	84544
65560	32744
65586	41512
65587	85650
65736	45173
65737	168043
65797	117692
660	150492
66003	84544
66164	139856
66244	22140
66378	162759
66544	34330
66671	22140
66698	14739
66742	64160
66744	81163
66789	8585
66851	166897
66983	22140
67052	122369
67070	2148
67096	124554
67330	104937
6738	51916
67401	2148
67439	88798
67461	112141
67470	7196
67535	2448
67585	84544
67618	32744
67619	8585
67621	51916
67625	53150
67632	54357
6767	8585
67707	37427
67728	115836
67733	71940
67786	8585
67796	122369
67806	54357
67819	81515
6782	146926
67842	112141
67878	81163
6790	102166
67926	64160
67959	28356
68	54357
68013	162671
68066	8585
68103	146926
6814	37546
68151	71184
68159	135147
68165	90902
68243	71940
68294	149462
684	104297
68414	38108
68456	112141
68513	142295
68535	104937
68559	24688
68580	160485
68601	92712
6861	1286
68674	64160
68690	134683
6873	51916
68732	91630
68794	117739
68996	134683
69027	84544
69032	7975
691	55983
69294	48000
69391	37427
69453	90902
69528	42988
69552	70491
69576	146926
69711	77745
69805	84544
69810	154495
69811	11257
69812	93545
69875	54357
69917	170626
69958	124413
69988	81515
70049	82008
70055	143527
70067	102226
70176	64160
70318	103114
70353	89629
70391	139648
70426	82259
70473	156650
70479	4732
70543	146353
70591	54357
70599	71940
70601	2072
70611	64709
70692	2448
70712	123111
70720	105031
7074	107700
70754	1286
70755	42988
70788	32744
708	8585
70926	135147
70976	103114
70997	84544
71040	80497
71051	82259
71067	22140
71203	102166
71215	102166
71273	51558
71312	82259
71381	112550
71408	97007
71428	162344
71469	112141
71513	105031
71549	44605
71565	64160
71603	2148
71632	22140
71635	118053
71692	2148
71734	65823
71755	1286
71841	71940
71861	112141
71877	134683
71909	71940
71923	115836
72065	112550
72107	98482
72131	4732
72140	84544
72162	102166
72179	43405
72293	90646
72342	5916
72352	45980
72362	70491
72478	128416
72571	4732
72584	132831
72600	22140
72601	170626
72613	84544
72701	8585
7277	70491
72902	68124
72914	93070
72950	123111
73	54357
730	70491
73014	97007
73024	22140
73153	56737
73185	84544
73269	142295
73328	121196
73401	64160
73428	71940
73551	54357
73560	82481
73619	82259
7362	27537
73636	125372
73639	166897
73658	79454
73685	84544
73778	160362
73826	50142
73830	78285
73838	54357
73881	22140
73952	44605
73967	2148
74027	2148
74033	123430
7410	160362
74146	51916
74158	149462
74234	87901
74275	97007
74401	54357
74405	79454
74421	60755
74495	69357
74500	53150
74529	1286
7456	103114
74610	5874
74654	37546
74680	144245
74720	162344
74726	7196
74832	84544
74841	112550
74868	4732
74885	64160
74929	22140
74935	79829
74940	159184
74966	3930
75120	2148
75179	170626
75198	9069
75224	70491
75226	97007
75233	92192
75264	64160
75296	162344
75312	4732
75334	33726
75396	19213
75418	103114
75462	170626
75490	137328
75524	84544
75557	89847
75595	32744
75624	96941
75633	42988
75643	2148
75700	112068
75756	22886
75860	112550
76038	2148
76096	160362
76397	71940
76433	135894
76440	23530
76485	32744
76664	45173
76669	127836
76681	7196
76696	71940
76716	112141
76749	153304
76763	3752
76832	84544
76902	84544
76912	122027
77013	41009
77015	71184
77078	111017
77160	162759
77169	8585
7723	112550
77280	70491
773	41009
77356	149462
77360	71940
77397	62080
77430	162759
77436	134683
77453	124032
7746	169620
77474	81163
77477	61963
77495	54357
77557	41009
77638	54357
77654	14739
77695	84544
77729	160362
77757	54357
7779	71940
77790	82259
78022	22140
78029	149462
78068	63585
78089	2101
78137	86604
78162	83347
78265	84544
78266	2148
78279	71940
78300	65823
78315	71940
78320	128416
78333	64160
78355	104937
78356	62502
78368	3930
78419	81515
78420	1286
78435	168043
78451	100684
78519	112141
78521	126918
78578	168434
78607	54357
78652	168043
78654	42440
78797	4732
78897	87933
78901	134452
78909	112550
79000	84544
7901	69357
79071	54357
79081	82259
79107	64160
79120	115836
79138	62184
79186	11257
79187	56737
79243	43110
79248	120498
79255	29827
7930	60755
79311	54357
79384	71940
79511	112550
79513	71184
79546	166897
79818	168434
79958	2072
79968	82481
80019	111017
80040	41009
80051	22253
80105	14739
80115	62080
80228	71940
80263	117692
80316	7196
80371	32726
80392	152061
80405	84544
80500	112141
80528	70491
80543	54357
80654	3930
80690	97007
80930	20819
80977	64160
81	162344
81051	66638
81057	88798
81105	45173
81121	142295
81129	102166
81193	54657
81245	162344
8125	166813
81286	84544
81293	170626
81311	54209
81372	2148
81376	4732
81553	70888
81632	9159
81691	22140
81719	42988
81734	166897
81760	109954
81774	162344
81816	159184
81839	73250
8185	134683
81919	104937
82001	37546
82140	112141
82183	82481
82202	19433
82203	156650
82249	42988
82267	162344
82284	103114
82357	84544
82413	22140
82427	112550
82450	111532
82485	44605
82567	85650
82638	14739
82689	70491
82708	33726
82738	112373
82848	37427
82854	64160
82917	6156
82977	142295
82991	87055
83045	8585
83061	112550
83169	37546
83340	8585
83365	77745
83372	71184
83389	112550
83457	84544
83512	22140
83648	112550
83655	82481
83729	111017
83795	168434
83798	2148
8385	64160
83879	7196
83886	104129
84044	8585
84045	19433
84108	1286
84160	150492
842	7975
84259	55983
84313	37546
84346	87777
84396	112550
84411	89629
84482	112550
84489	118630
84549	42988
84693	6156
84781	14739
84819	71940
84993	80497
85028	134683
85226	71940
85282	166813
85326	2148
85369	51916
85377	156650
85400	122369
85409	64160
85463	60755
85506	128286
85610	117692
85633	42988
85668	90902
85672	71940
85849	7196
85878	7975
85918	44605
86080	8710
86132	112550
8621	4732
8626	154495
86263	86051
86279	44605
86463	78285
86541	122369
86547	112141
86733	162344
8682	84544
86857	112141
87283	84544
87289	37427
87487	71184
87534	112550
87567	2148
87654	70491
8773	74798
87861	165997
88008	71940
88103	149462
88240	77745
88285	4732
88556	8518
88568	64160
88746	64160
88830	2072
8888	91182
88930	90902
88989	22140
89191	91362
89268	22140
89430	54357
89479	77745
8948	85272
89769	45980
90040	135147
90162	150041
90213	43405
90318	51558
90616	42988
90758	48000
90770	42988
9090	71184
9093	69357
90963	71940
90978	70888
91438	143360
91445	54357
91451	77745
91522	120076
91869	160362
92009	37427
92045	37427
92103	8585
92198	70491
92251	54357
9248	84544
92506	112550
92728	112141
92781	100251
92898	150041
92931	159184
93009	64160
9307	30218
93170	92712
93481	7196
93482	61963
9352	7196
93534	97007
93776	84205
93994	37427
94228	33726
94401	44605
94548	155343
94599	79080
94630	139648
9490	5977
94907	54657
9541	92933
95434	9507
95465	41009
95575	98249
95628	169886
95762	41958
95768	12465
95892	71940
96013	122027
96111	111017
96337	22140
96381	84544
96392	84544
96493	54209
96592	98989
96625	146926
96854	43405
96959	64160
96992	54357
97087	86604
97263	8585
97296	14739
97344	44605
97805	70888
98070	44605
98386	2148
9840	102226
98713	9159
98912	71184
98933	56550
98970	54357
99080	4732
99176	71184
99189	117721
99234	4732
9928	70491
99302	41009
9950	71940
99689	5916
99912	43405
99990	8585
